010194,2019/03/16,08:00:25.548,38000,48.70342,12.21759
010194,2019/03/16,08:00:33.497,38000,48.70770,12.19870
010194,2019/03/16,08:00:34.357,38000,48.70821,12.19649
010194,2019/03/16,08:00:36.338,38000,48.70933,12.19172
010194,2019/03/16,08:00:37.438,38000,48.70990,12.18912
010194,2019/03/16,08:00:40.348,38000,48.71152,12.18218
010194,2019/03/16,08:00:41.379,38000,48.71208,12.17965
010194,2019/03/16,08:00:43.298,38000,48.71310,12.17518
010194,2019/03/16,08:00:44.198,38000,48.71361,12.17292
010194,2019/03/16,08:00:44.717,38000,48.71388,12.17172
010194,2019/03/16,08:00:46.233,37975,48.71468,12.16823
010194,2019/03/16,08:00:48.193,37950,48.71580,12.16338
010194,2019/03/16,08:00:51.268,37900,48.71750,12.15595
010194,2019/03/16,08:00:53.344,37875,48.71864,12.15095
010194,2019/03/16,08:00:54.274,37875,48.71915,12.14877
010194,2019/03/16,08:00:55.398,37850,48.71976,12.14611
010194,2019/03/16,08:00:56.433,37825,48.72034,12.14355
010194,2019/03/16,08:01:00.193,37775,48.72241,12.13462
010194,2019/03/16,08:01:01.228,37750,48.72292,12.13223
010194,2019/03/16,08:01:02.293,37725,48.72354,12.12968
010194,2019/03/16,08:01:03.178,37725,48.72404,12.12746
010194,2019/03/16,08:01:06.338,37675,48.72576,12.11987
010194,2019/03/16,08:01:07.178,37650,48.72618,12.11792
010194,2019/03/16,08:01:08.274,37650,48.72679,12.11531
010194,2019/03/16,08:01:09.184,37625,48.72725,12.11322
010194,2019/03/16,08:01:13.349,37575,48.72958,12.10310
010194,2019/03/16,08:01:17.109,37525,48.73155,12.09440
010194,2019/03/16,08:01:18.154,37500,48.73214,12.09183
010194,2019/03/16,08:01:20.009,37475,48.73312,12.08749
010194,2019/03/16,08:01:21.019,37450,48.73368,12.08511
010194,2019/03/16,08:01:22.059,37450,48.73425,12.08257
010194,2019/03/16,08:01:23.043,37425,48.73480,12.08017
010194,2019/03/16,08:01:24.089,37425,48.73535,12.07778
010194,2019/03/16,08:01:25.019,37400,48.73582,12.07571
010194,2019/03/16,08:01:27.049,37375,48.73695,12.07059
010194,2019/03/16,08:01:29.099,37350,48.73805,12.06588
010194,2019/03/16,08:01:31.059,37325,48.73911,12.06123
010194,2019/03/16,08:01:34.849,37250,48.74117,12.05221
010194,2019/03/16,08:01:35.849,37250,48.74176,12.04975
010194,2019/03/16,08:01:37.789,37225,48.74275,12.04528
010194,2019/03/16,08:01:38.864,37200,48.74341,12.04256
010194,2019/03/16,08:01:47.130,37075,48.74785,12.02327
010194,2019/03/16,08:01:48.050,37050,48.74840,12.02080
010194,2019/03/16,08:01:49.050,37025,48.74895,12.01848
010194,2019/03/16,08:01:50.945,37000,48.74992,12.01406
010194,2019/03/16,08:01:51.845,37000,48.75046,12.01186
010194,2019/03/16,08:02:03.081,36800,48.75645,11.98538
010194,2019/03/16,08:02:06.085,36750,48.75815,11.97834
010194,2019/03/16,08:02:07.176,36750,48.75881,11.97568
010194,2019/03/16,08:02:08.150,36725,48.75942,11.97336
010194,2019/03/16,08:02:15.206,36625,48.76398,11.95724
010194,2019/03/16,08:02:16.086,36600,48.76456,11.95531
010194,2019/03/16,08:02:16.995,36600,48.76524,11.95320
010194,2019/03/16,08:02:17.920,36575,48.76588,11.95115
010194,2019/03/16,08:02:18.842,36550,48.76657,11.94897
010194,2019/03/16,08:02:19.976,36550,48.76743,11.94648
010194,2019/03/16,08:02:23.101,36500,48.76978,11.93967
010194,2019/03/16,08:02:24.145,36475,48.77064,11.93715
010194,2019/03/16,08:02:25.206,36450,48.77143,11.93498
010194,2019/03/16,08:02:26.261,36425,48.77234,11.93263
010194,2019/03/16,08:02:27.156,36425,48.77311,11.93065
010194,2019/03/16,08:02:28.271,36400,48.77403,11.92819
010194,2019/03/16,08:02:29.251,36375,48.77486,11.92615
010194,2019/03/16,08:02:30.266,36375,48.77573,11.92397
010194,2019/03/16,08:02:31.106,36350,48.77641,11.92221
010194,2019/03/16,08:02:34.962,36275,48.77976,11.91395
010194,2019/03/16,08:02:38.082,36225,48.78246,11.90735
010194,2019/03/16,08:02:39.106,36200,48.78333,11.90524
010194,2019/03/16,08:02:40.106,36175,48.78424,11.90305
010194,2019/03/16,08:02:42.091,36150,48.78593,11.89883
010194,2019/03/16,08:02:42.927,36150,48.78671,11.89700
010194,2019/03/16,08:02:44.027,36125,48.78763,11.89472
010194,2019/03/16,08:02:44.861,36100,48.78841,11.89284
010194,2019/03/16,08:02:45.892,36075,48.78932,11.89066
010194,2019/03/16,08:02:46.881,36075,48.79019,11.88855
010194,2019/03/16,08:02:52.922,35975,48.79541,11.87573
010194,2019/03/16,08:02:55.852,35925,48.79802,11.86932
010194,2019/03/16,08:02:56.852,35900,48.79889,11.86721
010194,2019/03/16,08:02:58.861,35875,48.80063,11.86291
010194,2019/03/16,08:02:59.987,35850,48.80160,11.86054
010194,2019/03/16,08:03:01.836,35825,48.80313,11.85671
010194,2019/03/16,08:03:02.877,35800,48.80411,11.85439
010194,2019/03/16,08:03:04.882,35775,48.80585,11.85016
010194,2019/03/16,08:03:05.946,35775,48.80681,11.84782
010194,2019/03/16,08:03:07.121,35750,48.80772,11.84552
010194,2019/03/16,08:03:08.242,35725,48.80882,11.84284
010194,2019/03/16,08:03:14.113,35650,48.81381,11.83051
010194,2019/03/16,08:03:18.212,35575,48.81742,11.82165
010194,2019/03/16,08:03:19.177,35575,48.81831,11.81955
010194,2019/03/16,08:03:20.107,35550,48.81903,11.81777
010194,2019/03/16,08:03:24.152,35475,48.82264,11.80886
010194,2019/03/16,08:03:29.517,35400,48.82722,11.79763
010194,2019/03/16,08:03:31.553,35375,48.82911,11.79303
010194,2019/03/16,08:04:03.359,34650,48.85681,11.72480
010194,2019/03/16,08:04:52.046,33475,48.89919,11.62044
010194,2019/03/16,08:04:53.131,33450,48.90001,11.61832
010194,2019/03/16,08:05:22.615,32725,48.92580,11.55444
010194,2019/03/16,08:05:45.067,32175,48.94579,11.50501
010194,2019/03/16,08:06:11.872,31500,48.96954,11.44606
010194,2019/03/16,08:06:12.932,31475,48.97041,11.44381
06A131,2019/03/16,08:00:20.049,43000,48.86623,12.69548
06A131,2019/03/16,08:00:28.101,43000,48.87259,12.67491
06A131,2019/03/16,08:00:29.184,43000,48.87343,12.67215
06A131,2019/03/16,08:00:32.109,43000,48.87575,12.66463
06A131,2019/03/16,08:00:35.011,43000,48.87804,12.65717
06A131,2019/03/16,08:00:36.042,43000,48.87891,12.65428
06A131,2019/03/16,08:00:37.070,43000,48.87971,12.65177
06A131,2019/03/16,08:00:37.932,43000,48.88036,12.64967
06A131,2019/03/16,08:00:39.037,43000,48.88129,12.64664
06A131,2019/03/16,08:00:41.569,43025,48.88320,12.64042
06A131,2019/03/16,08:00:42.533,43025,48.88399,12.63787
06A131,2019/03/16,08:00:42.987,43025,48.88435,12.63667
06A131,2019/03/16,08:00:43.480,43025,48.88474,12.63529
06A131,2019/03/16,08:00:44.053,43025,48.88522,12.63378
06A131,2019/03/16,08:00:44.473,43025,48.88554,12.63273
06A131,2019/03/16,08:00:45.982,43000,48.88665,12.62915
06A131,2019/03/16,08:00:49.291,43000,48.88934,12.62040
06A131,2019/03/16,08:00:54.076,43000,48.89310,12.60808
06A131,2019/03/16,08:00:54.583,42975,48.89346,12.60688
06A131,2019/03/16,08:00:56.126,42975,48.89470,12.60294
06A131,2019/03/16,08:00:59.125,42975,48.89707,12.59525
06A131,2019/03/16,08:01:00.512,42975,48.89818,12.59167
06A131,2019/03/16,08:01:02.145,42975,48.89941,12.58759
06A131,2019/03/16,08:01:03.077,42975,48.90019,12.58506
06A131,2019/03/16,08:01:04.080,42975,48.90102,12.58244
06A131,2019/03/16,08:01:04.540,42975,48.90134,12.58146
06A131,2019/03/16,08:01:05.913,42975,48.90243,12.57783
06A131,2019/03/16,08:01:15.159,43025,48.90960,12.55434
06A131,2019/03/16,08:01:21.357,43025,48.91443,12.53857
06A131,2019/03/16,08:01:23.341,43025,48.91599,12.53343
06A131,2019/03/16,08:01:33.158,43000,48.92366,12.50844
06A131,2019/03/16,08:01:35.057,42975,48.92519,12.50331
06A131,2019/03/16,08:01:43.050,42975,48.93143,12.48293
06A131,2019/03/16,08:01:44.200,43000,48.93228,12.48019
06A131,2019/03/16,08:01:46.145,43000,48.93379,12.47526
06A131,2019/03/16,08:01:47.102,43000,48.93455,12.47273
06A131,2019/03/16,08:01:53.117,43000,48.93920,12.45741
06A131,2019/03/16,08:02:00.046,43000,48.94460,12.43962
06A131,2019/03/16,08:02:03.115,43000,48.94693,12.43190
06A131,2019/03/16,08:02:03.997,43000,48.94763,12.42973
06A131,2019/03/16,08:02:24.086,42975,48.96327,12.37828
06A131,2019/03/16,08:02:29.959,43000,48.96779,12.36345
06A131,2019/03/16,08:02:33.977,43000,48.97091,12.35326
06A131,2019/03/16,08:02:36.167,43025,48.97261,12.34765
06A131,2019/03/16,08:02:39.976,43025,48.97551,12.33794
06A131,2019/03/16,08:03:16.172,43000,49.00378,12.24476
06A131,2019/03/16,08:03:22.246,43000,49.00845,12.22926
06A131,2019/03/16,08:03:41.960,43000,49.02398,12.17777
06A131,2019/03/16,08:03:42.916,43000,49.02475,12.17518
06A131,2019/03/16,08:03:50.058,43000,49.03043,12.15637
06A131,2019/03/16,08:04:10.134,43000,49.04622,12.10391
06A131,2019/03/16,08:04:18.107,43000,49.05258,12.08278
06A131,2019/03/16,08:04:19.048,43000,49.05322,12.08067
06A131,2019/03/16,08:04:25.930,43000,49.05880,12.06212
06A131,2019/03/16,08:04:27.065,43000,49.05973,12.05894
06A131,2019/03/16,08:04:29.106,43000,49.06131,12.05366
06A131,2019/03/16,08:04:31.166,43000,49.06294,12.04832
06A131,2019/03/16,08:04:32.096,43000,49.06371,12.04573
06A131,2019/03/16,08:04:32.570,43000,49.06403,12.04461
06A131,2019/03/16,08:04:33.123,43000,49.06452,12.04304
06A131,2019/03/16,08:04:33.577,43000,49.06485,12.04188
06A131,2019/03/16,08:04:34.579,43000,49.06563,12.03925
06A131,2019/03/16,08:04:36.129,43000,49.06691,12.03510
06A131,2019/03/16,08:04:37.182,43000,49.06773,12.03234
06A131,2019/03/16,08:04:40.762,43000,49.07057,12.02287
06A131,2019/03/16,08:04:42.232,43000,49.07172,12.01897
06A131,2019/03/16,08:04:43.812,43000,49.07300,12.01475
06A131,2019/03/16,08:04:48.047,43000,49.07630,12.00372
06A131,2019/03/16,08:04:50.080,43000,49.07803,11.99792
06A131,2019/03/16,08:04:52.503,43000,49.07996,11.99151
06A131,2019/03/16,08:04:53.101,43000,49.08044,11.98991
